filename,/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/27/input/1758829808075_Pedro_Fischetti_Resume.pdf,/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/27/input/1758672076307_Pedro_Fischetti_Resume.pdf
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/27/input/1758829808075_Pedro_Fischetti_Resume.pdf,0.9999999999999986,0.38512368766146005
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/27/input/1758672076307_Pedro_Fischetti_Resume.pdf,0.38512368766146005,0.9999999999999915
