filename,000,000 gallons,10,10 boarding,100k,100k daily,1434,1434 pedrof,155,155 recreational,16bb8633b,16bb8633b github,20,20 expected,2013,2013 dec,2015,2015 connections,2015 led,2016,2016 2023,2016 dec,2018,2018 dry,2020,2020 experience,2020 related,2023,2023 certified,2023 machinery,2023 maintained,2024,2024 automated,2024 built,2024 designed,2024 developed,2024 engineered,2024 implemented,2025,2025 built,2025 relevant,2025 uscg,2027,2027 dec,214,214 1434,239,239 linkedin,25,25 html,29020,29020 754,2kb,2kb ram,2nd,2nd class,32kb,32kb flash,330,330 gal,330 gallons,360,360 bambu,3d,3d design,3d printed,44,44 search,46,46 lives,4m,4m property,50,50 dec,570,570 underway,660,660 gal,660 gallons,70,70 member,754,754 214,8k,8k gal,aboard,aboard cutters,abstraction,abstraction layer,achievements,achievements uscg,actions,actions 2024,actions home,actions nvm,actions sqlite,actions workflow,active,active 2027,active duty,adafruit,adafruit ssd1306,added,added github,advanced,advanced training,ai,ai chat,aid,aid maintenance,algorithms,algorithms embedded,api,api integration,apis,apis 2024,apis iot,app,app ranks,arduino,arduino ide,arduino uno,arduinogotchi,arduinogotchi tamagotchi,arduinojson,arduinojson google,assistant,assistant live,auditability,auditability arduinogotchi,aug,aug 2013,automate,automate notifications,automated,automated competency,automated staff,automated weekly,automation,automation script,availability,availability 000,awards,awards operational,azure,azure hosted,azure n8n,bachelor,bachelor science,bambu,bambu studio,based,based rom,based web,bash,bash csv,bash embedded,bash html,bash ods,bay,bay supporting,best,best buy,bit,bit manipulation,blending,blending elo,boarding,boarding officer,boarding officers,boardings,boardings certified,boating,boating safety,bots,bots automate,buddy,buddy fusion,built,built flask,built interactive,built local,built raspberry,busio,busio u8g2,buy,buy aug,buy coral,camden,camden sc,carolina,carolina columbia,cases,cases helping,cd,cd github,certified,certified 10,certified instructor,charleston,charleston sc,chat,chat bots,checks,checks github,chesapeake,chesapeake delaware,ci,ci cd,ci checks,cid,cid 239,cid 25,class,class active,clearance,clearance active,cli,cli git,coach,coach maritime,coach trained,coast,coast guard,collaborated,collaborated navigation,columbia,columbia sc,com,com fischetti22,com pedro,compatibility,compatibility iot,competency,competency tracking,complex,complex engineering,complex maritime,compliance,compliance reporting,compose,compose linux,comprehensive,comprehensive training,computer,computer engineering,conducted,conducted 155,connections,connections manager,consistently,consistently exceeding,constraints,constraints 32kb,container,container definitions,containers,containers 3d,containers home,continuity,continuity collaborated,control,control gui,control lifx,conversational,conversational english,conversion,conversion utility,cookbook,cookbook educational,coolant,coolant diagnosed,coolant zero,coral,coral springs,coursework,coursework data,critical,critical equipment,critical failures,cross,cross platform,css,css embedded,csv,csv parsing,custom,custom hal,custom hardware,custom shells,customer,customer satisfaction,cutters,cutters stations,daily,daily sales,data,data scraping,data structures,dec,dec 2015,dec 2020,dec 2023,dec 2025,december,december 2025,definitions,definitions integrated,delaware,delaware bay,demonstrated,demonstrated technical,deployed,deployed docker,design,design real,design signal,design uscg,designed,designed printed,desktop,desktop buddy,developed,developed comprehensive,developed p1,development,development 3d,diagnosed,diagnosed resolved,digital,digital logic,directed,directed complex,directed hazardous,discrepancies,discrepancies ensuring,display,display modules,display task,displays,displays i2c,dock,dock 8k,dock availability,docker,docker 2024,docker compose,docker containers,docker frameworks,docker github,dry,dry dock,duty,duty feb,duty various,dynamic,dynamic interaction,dynamic ui,edu,edu cid,education,education university,educational,educational game,electrical,electrical electronic,electronic,electronic systems,elo,elo predictor,elo ratings,email,email sc,embedded,embedded systems,emulator,emulator 32kb,emulator arduino,emulator strict,enforcement,enforcement leadership,enforcement operations,engineered,engineered esp32,engineered iot,engineering,engineering electronic,engineering gpa,english,english fluent,enhanced,enhanced team,ensure,ensure uninterrupted,ensured,ensured operational,ensuring,ensuring mission,ensuring seamless,environment,environment variable,equipment,equipment failures,esp32,esp32 iot,esp32 nano,esp32 wifi,espn,espn schedules,exceeding,exceeding 100k,excellence,excellence enhanced,exchangers,exchangers pumps,executed,executed 570,expected,expected december,experience,experience nfl,experience united,failures,failures ensure,failures including,fallback,fallback pandas,feb,feb 2016,federal,federal maritime,firearms,firearms coach,fischetti,fischetti 16bb8633b,fischetti camden,fischetti github,fischetti22,fischetti22 education,fl,fl connections,fl led,flash,flash 2kb,flask,flask based,flask rest,flask streamlit,fluent,fluent leadership,frameworks,frameworks adafruit,frameworks libraries,fuel,fuel 330,fuel oil,fusion,fusion 360,gal,gal coolant,gal fuel,gal lube,gallons,gallons coolant,gallons fuel,gallons lube,game,game added,game containers,generating,generating html,gfx,gfx busio,git,git ci,git nvm,github,github actions,github com,github streamlit,glitch,glitch pandas,google,google test,gpa,gpa 20,gpa 50,gpio,gpio memory,guard,guard feb,guard various,gui,gui control,gui flask,hal,hal optimized,handling,handling dry,handling transfer,hardware,hardware abstraction,hazardous,hazardous material,hazardous materials,healthcare,healthcare automation,heat,heat exchangers,helping,helping save,home,home assistant,home server,hosted,hosted n8n,hours,hours supporting,html,html 2024,html css,html lxml,html outputs,https,https api,https json,https rest,hub,hub deployed,hub raspberry,i2c,i2c multiplexers,i2c spi,ide,ide cli,implemented,implemented custom,implemented p1,implemented secure,implemented standardized,improved,improved ramp,improved team,incidents,incidents executed,including,including heat,industry,industry transition,ingested,ingested espn,inputs,inputs generating,instructor,instructor firearms,integrated,integrated azure,integrated java,integrating,integrating soldered,integration,integration real,interaction,interaction healthcare,interactive,interactive streamlit,iot,iot development,iot hub,iot managing,iot multi,iot real,iot ssd1306,java,java based,java bash,java javascript,javascript,javascript node,js,js matlab,js typescript,json,json apis,json ci,languages,languages portuguese,languages python,law,law enforcement,layer,layer optimized,lcd,lcd bit,lcd rendering,leadership,leadership achievements,leadership directed,led,led 70,leveraging,leveraging ai,libraries,libraries flask,lifx,lifx lights,lights,lights control,lights rest,linkedin,linkedin com,lint,lint test,linux,linux home,linux sqlite,live,live notes,lives,lives 4m,local,local server,locations,locations ensured,locations machinery,logged,logged actions,logic,logic design,logic languages,ltspice,ltspice docker,lube,lube oil,lxml,lxml 2025,lxml automated,lxml web,machinery,machinery technician,maintained,maintained propulsion,maintaining,maintaining repairing,maintenance,maintenance chesapeake,major,major industry,managed,managed safe,manager,manager aug,manager coral,manager esp32,managing,managing ssd1306,manipulation,manipulation integrated,manipulation rendering,manual,manual processing,manual workflows,marine,marine transportation,maritime,maritime boarding,maritime enforcement,material,material handling,materials,materials 2018,matlab,matlab bash,matlab java,mega,mega i2c,member,member team,members,members strengthening,memory,memory constraints,memory optimization,mission,mission continuity,modules,modules dynamic,moviepy,moviepy adafruit,multi,multi display,multiple,multiple awards,multiplexers,multiplexers implemented,multiplexers secure,n8n,n8n ngrok,n8n workflows,nano,nano mega,native,native spanish,navigation,navigation aid,nfl,nfl elo,ngrok,ngrok frameworks,node,node js,north,north charleston,notes,notes vegan,notifications,notifications task,numpy,numpy pytorch,numpy requests,nvm,nvm zsh,ods,ods cid,ods inputs,officer,officer school,officers,officers team,oil,oil 330,oil 660,oled,oled 2024,onboarding,onboarding improved,operational,operational excellence,operational readiness,operations,operations 2016,operations best,operations directed,operations recognized,optimization,optimization tools,optimized,optimized lcd,outputs,outputs reduced,overcoming,overcoming shipboard,p1,p1 emulator,p1 tamagotchi,pandas,pandas numpy,pandas read,parsing,parsing 2024,parsing ods,pedro,pedro fischetti,pedrof,pedrof email,performance,performance customer,pfr,pfr fallback,pi,pi docker,pi linux,picks,picks suicide,platform,platform compatibility,pool,pool blending,portuguese,portuguese native,predictor,predictor github,printed,printed custom,printed desktop,processing,processing digital,processing iot,processing technical,professional,professional experience,proficiency,proficiency rank,program,program development,programs,programs improved,project,project experience,projects,projects arduinogotchi,property,property conducted,propulsion,propulsion electrical,pumps,pumps regulators,pwm,pwm gpio,python,python java,python javascript,pytorch,pytorch tensorflow,ram,ram custom,ram implemented,ramp,ramp time,rank,rank overcoming,ranks,ranks weekly,raspberry,raspberry pi,ratings,ratings team,read,read html,readiness,readiness advanced,readiness best,readiness maintaining,real,real time,recognized,recognized multiple,recreational,recreational boating,reduced,reduced manual,reducing,reducing manual,regulators,regulators ensuring,related,related professional,relevant,relevant coursework,rendering,rendering bit,rendering healthcare,repairing,repairing complex,reporting,reporting parsing,reporting reducing,requests,requests lxml,rescue,rescue cases,resolved,resolved critical,rest,rest glitch,rest json,rest secured,rest sqlite,rom,rom conversion,routing,routing smart,safe,safe handling,safest,safest picks,safety,safety boardings,sales,sales targets,satisfaction,satisfaction technical,save,save 46,sc,sc 29020,sc bachelor,sc edu,sc secret,schedules,schedules pfr,school,school north,science,science computer,scraping,scraping pandas,script,script bash,seamless,seamless operations,search,search rescue,secret,secret security,secure,secure https,secured,secured token,security,security clearance,server,server home,server iot,shells,shells integrating,shipboard,shipboard discrepancies,signal,signal processing,skills,skills languages,sklean,sklean whisper,smart,smart lights,soldered,soldered multi,south,south carolina,spanish,spanish conversational,specialties,specialties data,specialties digital,spi,spi uart,springs,springs fl,sql,sql matlab,sqlite,sqlite 2024,sqlite auditability,sqlite azure,ssd1306,ssd1306 2024,ssd1306 displays,ssd1306 gfx,ssd1306 oled,staff,staff competency,standardized,standardized onboarding,states,states coast,stations,stations managed,stations resolved,statistics,statistics ingested,streamlit,streamlit app,streamlit pandas,streamlit rest,strengthening,strengthening operational,strict,strict memory,structures,structures algorithms,studio,studio 2024,studio ltspice,suicide,suicide pool,supporting,supporting 44,supporting vital,swift,swift sql,synchronization,synchronization dynamic,systems,systems aboard,systems arduino,systems languages,systems signal,tamagotchi,tamagotchi emulator,targets,targets developed,targets implemented,task,task manager,task routing,task synchronization,team,team major,team members,team operational,team performance,team statistics,technical,technical proficiency,technical projects,technical skills,technician,technician 2nd,tensorflow,tensorflow sklean,test,test container,test specialties,time,time digital,time project,time systems,time task,token,token environment,tools,tools arduino,tracking,tracking compliance,tracking reporting,trained,trained certified,training,training program,training programs,transfer,transfer hazardous,transition,transition consistently,transportation,transportation demonstrated,typescript,typescript swift,u8g2,u8g2 wifimanager,uart,uart memory,uart pwm,ui,ui home,underway,underway hours,uninterrupted,uninterrupted operations,united,united states,university,university south,uno,uno esp32,uno ssd1306,updates,updates iot,uscg,uscg federal,uscg law,utility,utility cross,variable,variable logged,various,various locations,vegan,vegan cookbook,vital,vital marine,web,web apis,web gui,weekly,weekly safest,weekly updates,whisper,whisper moviepy,wifi,wifi https,wifimanager,wifimanager arduinojson,workflow,workflow lint,workflows,workflows leveraging,workflows technical,zero,zero incidents,zsh,zsh fusion
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/27/input/1758829808075_Pedro_Fischetti_Resume.pdf,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2,2,0,1,1,1,1,0,2,1,1,0,5,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,3,1,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,2,2,1,1,0,2,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,0,1,1,2,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,2,2,2,0,1,1,3,1,2,1,0,1,2,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,1,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,2,0,0,0,0,3,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,4,1,1,1,1,0,0,2,1,1,0,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,2,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,1,0,1,1,1,3,1,2,0,0,1,1,1,0,1,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,1,1,1,1,0,0,3,1,2,3,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,2,2,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,1,1,2,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,4,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,2,1,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,0,0,1,0,1,0,0,1,1,4,1,1,1,1,1,1,1,1,0,2,1,0,1,3,1,0,1,1,0,3,1,1,1,1,1,0,0,1,0,1,2,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/27/input/1758672076307_Pedro_Fischetti_Resume.pdf,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,5,1,2,0,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,0,2,1,1,1,1,1,1,1,0,1,2,0,0,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,3,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,2,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,2,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,4,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,3,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,3,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,6,4,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,3,1,2,1,1,1,1,5,1,1,2,1,2,0,1,1,2,1,1,2,1,1,1,1,2,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5,0,2,0,1,1,1,1,0,0,1,1,1,1,0,1,2,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,3,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,2,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,4,2,2,1,0,1,2,2,1,1,0,0,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,2,2,1,1,2,2,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,4,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,3,1,1,1,3,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,2,1,1,0,0,2,2,1,0,1,2,1,1,0,3,1,1,0,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
