filename,/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/8/input/1758662692262_Pedro_Fischetti_Resume.pdf,/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/8/input/1758716201295_Sydney_resume_.pdf
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/8/input/1758662692262_Pedro_Fischetti_Resume.pdf,0.9999999999999908,0.05520960089782201
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/8/input/1758716201295_Sydney_resume_.pdf,0.05520960089782201,0.999999999999997
