filename,/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/30/input/1758727841581_Sydney_resume_.pdf,/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/30/input/1758672345141_Sydney_resume_.pdf
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/30/input/1758727841581_Sydney_resume_.pdf,1.0000000000000004,1.0000000000000004
/home/droski/Desktop/School/Fall25/Capstone/portfolio-builder/backend/storage/private/jobs/30/input/1758672345141_Sydney_resume_.pdf,1.0000000000000004,1.0000000000000004
