filename,/home/droski/Desktop/School/Fall25/Capstone/data/More/students_federalresume.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/More/students_resumewritingpacket.pdf
/home/droski/Desktop/School/Fall25/Capstone/data/More/students_federalresume.pdf,0.9999999999999208,0.1045990306232945
/home/droski/Desktop/School/Fall25/Capstone/data/More/students_resumewritingpacket.pdf,0.1045990306232945,0.9999999999999997
