filename,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/23631188.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16661264.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/30437583.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/20969119.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29510501.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28165687.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69336473.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16507693.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15546686.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16172429.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/37201447.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28733974.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/14140903.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/18264694.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/54246169.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/27888251.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/55712978.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/17640785.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16849128.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24068423.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/89740812.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/20006992.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/27689009.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69859102.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/11676151.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29746235.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/81042872.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/11813872.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/21134923.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/19851252.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/79536879.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/17499196.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/18242317.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24416961.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29142288.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/12674256.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/34141299.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24397882.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/84512719.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29968330.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/40882926.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/19532392.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/11197262.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/26070334.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/10953078.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/12341902.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15053703.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/37292350.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69360287.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/38216888.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/17312146.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/26921245.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/55500538.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/26835781.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/36102323.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29897742.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28247753.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15603319.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/21868149.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16653657.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/56068028.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24001783.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/62994611.pdf
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/23631188.pdf,1.0000000000000002,0.06274857768488326,0.07119944330352622,0.06080676984260014,0.07877005097595428,0.05481664290640394,0.038868180211694546,0.20525791332439322,0.03791374464121319,0.06358556174838921,0.029449715071071754,0.08832137950494169,0.023005267878709056,0.07407944450367082,0.04478510692484473,0.05968781774905869,0.0177012211932443,0.04985575748208267,0.06524550627143161,0.02732004912103401,0.0651750052583811,0.074151629020516,0.03160040425354829,0.12892104851262057,0.08289817980811495,0.05818629519654227,0.05374073739194013,0.07628822685575985,0.07527847378717374,0.03486941654984184,0.09246564073996293,0.031241860095421032,0.0373227418801472,0.07186301024388153,0.09655580559310618,0.16691860615377307,0.1274038797791744,0.24726704694278434,0.06588492275832529,0.08047315063778104,0.03837482193025226,0.09990632896337,0.09702332757446362,0.08437602209696618,0.12317987911783776,0.034257605839913136,0.04898548998969969,0.07276062204494849,0.117915676247792,0.05361571337586153,0.06426306996995497,0.061854240579491265,0.02473957647405642,0.04647685649106119,0.08640011105128058,0.04041046279295157,0.07392166057299003,0.0369756283861163,0.05601453773405261,0.07915970759756459,0.07822217916964017,0.04128611721610484,0.032868247150894876
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16661264.pdf,0.06274857768488326,1.0000000000000002,0.05541432861791225,0.06553142169890701,0.03262398018300145,0.0750821735574209,0.05720467863367408,0.11011286973703895,0.03918474386377919,0.037435873318027585,0.03661111519742472,0.06786187053696294,0.02285574281861206,0.034257581893899665,0.055482621903287406,0.14189253983379171,0.020435298700061583,0.049489800119981095,0.06172685721454813,0.04907217854970308,0.04898164118205171,0.051219913637806924,0.03622348706113773,0.05810572095041271,0.06736259764992647,0.058637020461966234,0.038379109120022,0.042115444904023844,0.06058866082047985,0.033618990872923124,0.09002800246140959,0.10584625617546206,0.05558028438306881,0.06045658453178637,0.06672429763933647,0.07290494388020792,0.052072490762519706,0.07602533376581061,0.044982316144486056,0.0663945549545909,0.036490478935733116,0.0616295052812058,0.0836059035246395,0.08847650083123838,0.06742979791240482,0.053806674685157097,0.04777930788278741,0.07135356122345482,0.07051543408901154,0.04432543970267927,0.07481904223957728,0.11127963451325246,0.04204811249070135,0.06582589195907658,0.07488702415023678,0.039465973066127834,0.09615594767917011,0.05530713565618189,0.07111856574426115,0.04947617404950233,0.07213622533405845,0.07391897649800369,0.03514615158675433
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/30437583.pdf,0.07119944330352622,0.05541432861791225,1.0000000000000007,0.0966336625436141,0.08981127444898487,0.09277003694444406,0.20474314888974512,0.09830507260628263,0.04512980883549099,0.06346720735095471,0.06034142841534896,0.12215270825976789,0.045428872596791035,0.10471191758044578,0.08112320802897847,0.080882880755676,0.03449531046124354,0.08405983222195813,0.03779676056390907,0.03457495673927374,0.14390031845315607,0.05196133157656696,0.03119110346013667,0.10236359167814671,0.07455072820975536,0.0645615381304781,0.0860505355321679,0.05965202834871546,0.14077687130186126,0.05569413591651331,0.09326554862866795,0.0608615320743307,0.04027791903173897,0.06520646815327041,0.08080149472686243,0.1463870103292654,0.054650086556482076,0.09315284875183914,0.06005532514840367,0.08576840469161101,0.09225337019002093,0.11533653935924532,0.07816463235751336,0.07372544113935986,0.07838188448016142,0.06571691237919262,0.09464544368678846,0.1232297225145752,0.09145203470335994,0.04346913799194211,0.07573117799052433,0.08540629765074263,0.0798300017594021,0.11122058506712056,0.09981307571518867,0.06639064777499616,0.1059908109644981,0.042068375053890016,0.08754610731959755,0.08870664600054753,0.07988440287884734,0.06438996687287059,0.04581367480910746
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/20969119.pdf,0.06080676984260014,0.06553142169890701,0.0966336625436141,0.9999999999999915,0.05076382952568441,0.11110186213438775,0.08162817511233725,0.10576307595595126,0.05120384701559852,0.059217498880260025,0.059110809489444416,0.13000626380832064,0.03944688462260821,0.10440919906028098,0.07433214147597467,0.06670535066751265,0.051105961340012586,0.08533169541110562,0.05095228458378933,0.033689523704407844,0.13559497946895824,0.12666838983479467,0.02985711105132895,0.10392241081577369,0.06813958508464853,0.07732506937617288,0.04209950408279464,0.07453202177411843,0.10896375632538352,0.048608356024210014,0.07261739722170754,0.05539189874437312,0.04393396345396643,0.13613207405520283,0.12282187910853129,0.13494706397002873,0.11777491163669486,0.12082418685095628,0.11031274204118476,0.049650079651161284,0.07938688232346133,0.08863812975872527,0.0628109751209704,0.10359201811110066,0.0779326118533138,0.05778159023113103,0.0775327726619341,0.09352121121158798,0.0899190848606034,0.06821202195541984,0.07309076527276673,0.06778716971379141,0.03848442985315886,0.0739851979701862,0.1439546822543448,0.0649248538917801,0.14815599040324376,0.04141913223250068,0.08809470618061684,0.05740473071233953,0.10650418885681029,0.05964634835069068,0.056781684344159755
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29510501.pdf,0.07877005097595428,0.03262398018300145,0.08981127444898487,0.05076382952568441,1.0,0.09327433522380829,0.04852739177473194,0.07191829997693745,0.04633542156598146,0.03186619198004055,0.15175885780387988,0.06308388415095478,0.022621395099453673,0.06126845777961734,0.07151461953893526,0.05036072913876818,0.019834838588555233,0.054915967254652295,0.06749902883263816,0.026681112398064262,0.08234814307764618,0.07608398846572816,0.025421931128303692,0.09116779066729079,0.06789656566267689,0.07088885099621432,0.042979138796296695,0.06073240420222146,0.0700572570670345,0.042346116009130054,0.11169671022071913,0.04319587632992391,0.03268588106338505,0.05638679060335753,0.07409059671910534,0.09173991243748439,0.06820341099978476,0.05320428003771206,0.08557311365481395,0.0662268681471305,0.04321927717346657,0.08834058607965697,0.06973490878596798,0.07058441061382209,0.1111514659840512,0.05302209281606875,0.10891604023906336,0.12092522243034211,0.12486588385515095,0.06099191943672313,0.07123612423968481,0.06625247895179463,0.031232272167635612,0.07514846417332331,0.06688259632788685,0.15455844427492557,0.08541517101412793,0.035837517781172605,0.06609847142249005,0.08495656486552716,0.06310250561270511,0.043263737854790034,0.024732468019711618
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28165687.pdf,0.05481664290640394,0.0750821735574209,0.09277003694444406,0.11110186213438775,0.09327433522380829,1.0000000000000004,0.21140338075204237,0.08070134501531731,0.07107516976878364,0.03668052324488469,0.15654877145992646,0.0905733354948995,0.08398405783239808,0.06996753756825093,0.12513399447476842,0.10343525424200033,0.04828127639533612,0.09882870209383865,0.08630107903527062,0.08440928779203057,0.09862224939788702,0.07756160072371744,0.044113310159489966,0.10256915451406355,0.09691685320046992,0.11172317808948258,0.05925458059447154,0.05645790348670622,0.10576002226631935,0.06792743922059502,0.13147003696230977,0.06438023708485939,0.10694784895334498,0.08869505860540351,0.1045515728686961,0.1022198243981773,0.05971024041694752,0.05343066748155595,0.08384681827267136,0.1907337308142012,0.06866737351029749,0.11244489484267653,0.09910596369977398,0.09295582001733535,0.09333956528205352,0.07727748353916962,0.15558333341461186,0.17590877737441488,0.06529094120452354,0.08318777302025962,0.09430164216415991,0.1512090792273971,0.07510603883436698,0.20338369484580218,0.13477887326499152,0.1644922410573101,0.10928235977251526,0.10484474297637751,0.12050918316224626,0.0681798927864461,0.0660359360609932,0.09920316538662478,0.04851500009429656
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69336473.pdf,0.038868180211694546,0.05720467863367408,0.20474314888974512,0.08162817511233725,0.04852739177473194,0.21140338075204237,1.000000000000001,0.1079883328570981,0.050729930467168595,0.04221454043342012,0.07281620685485067,0.07530084739100541,0.04544894884112942,0.049307732209532086,0.07403776944412578,0.10318932093904934,0.01742243278186269,0.09004188453555811,0.05136178368612933,0.03144422422848498,0.08023524529789813,0.056657551306205936,0.05262803459210767,0.05998846375655436,0.07249619554819134,0.07196283605667513,0.03053655441231281,0.03730891516528071,0.09099798577249942,0.07826352138714837,0.07065588612222155,0.045585223475804224,0.040341814416176736,0.0694254201257983,0.11883160876387686,0.09224544301585293,0.053420392466742676,0.062487889538072765,0.06908216744346678,0.07949965373142999,0.05756575865903665,0.1459415630391679,0.06010808575548794,0.07154907815944142,0.07237210049599271,0.06602638573695578,0.11368449714057281,0.11139478483954257,0.07817120888534893,0.04841299175393546,0.0528573697766558,0.08524449049521363,0.08239229607673602,0.09289892660188909,0.12757861516828803,0.07772731666712024,0.14209415210024046,0.038862651031120805,0.0756361595058541,0.0507515325281891,0.05769707127987187,0.07047289208968181,0.02705866731661041
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16507693.pdf,0.20525791332439322,0.11011286973703895,0.09830507260628263,0.10576307595595126,0.07191829997693745,0.08070134501531731,0.1079883328570981,1.0000000000000004,0.05470898415834667,0.1331242301276498,0.05469655345880636,0.09934034968558109,0.024300196424254773,0.08456258227420134,0.07796711528680311,0.09571787822182765,0.03418430649046908,0.08739580304086988,0.07778220928188037,0.03919484491634341,0.09227901961082922,0.08182157209384237,0.04943466206210536,0.14340024179489244,0.07625173858102574,0.08745545572092714,0.05619676043426891,0.09632252739753457,0.12337152521625223,0.05242421836906944,0.11948814966176075,0.060536742905818106,0.05222892754720816,0.07304541631375694,0.10063217022792777,0.17743092513819797,0.1261543149093546,0.21834082553089915,0.0716661045257799,0.06858303858093057,0.061744258208510615,0.13303477692255083,0.08534307390250571,0.11833449910171301,0.10472887745048229,0.07637935274967203,0.07188844807164738,0.13831554637346402,0.15661311830602004,0.05305961931493682,0.07268224955292557,0.07291836343426711,0.07736473860167409,0.07317232714392446,0.13960898603987604,0.05425424659234538,0.1312681008313923,0.05003549124659053,0.08485975907557054,0.095890156138306,0.08277296072468433,0.05901333778803523,0.03553240924166213
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15546686.pdf,0.03791374464121319,0.03918474386377919,0.04512980883549099,0.05120384701559852,0.04633542156598146,0.07107516976878364,0.050729930467168595,0.05470898415834667,0.9999999999999992,0.030645983831582034,0.029189703769784636,0.04409895923360367,0.03562820485815508,0.0452516384597936,0.039549258586317346,0.06177911130998306,0.0820451739680691,0.037234170745991425,0.045302444518478216,0.05812526967047506,0.08038686658852232,0.05324245370353015,0.026883024108007622,0.07541517854082083,0.1073344471937785,0.054098746628305425,0.06758232759339682,0.04229247577861994,0.041493389847637084,0.038849805832468956,0.06610208013163418,0.032718831772141715,0.0493769354788748,0.047428908892707115,0.056209077405669404,0.08092940455760586,0.05160418778640155,0.060120976366723124,0.05666902419875215,0.047481853868774314,0.03247705087006534,0.1052867975220634,0.08709305547470869,0.07888550185167872,0.06200623927123726,0.02771966127003479,0.03313489334121865,0.06174734367738672,0.05983661802964387,0.04629114211946692,0.042413558741378254,0.08057294208297566,0.03192083440202021,0.04710248202304265,0.11139639107791224,0.03270251839661111,0.09285741672855823,0.046893585218985685,0.05135212948315943,0.09371023364223578,0.04800398768476697,0.0654073511629505,0.03335677656152696
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16172429.pdf,0.06358556174838921,0.037435873318027585,0.06346720735095471,0.059217498880260025,0.03186619198004055,0.03668052324488469,0.04221454043342012,0.1331242301276498,0.030645983831582034,1.0000000000000002,0.030608011855464908,0.05275057076672516,0.0208498040720341,0.04158251579104797,0.034500743551063195,0.07055424987610133,0.02176893897515379,0.04983814885973486,0.05328418209318476,0.03608711062152655,0.05191380130662356,0.04786895378710877,0.030856819681383176,0.051469042261358476,0.053106288375676124,0.055529480323580495,0.05432549684194152,0.0777882495863643,0.05301697818352026,0.05145796256600074,0.056122246758897675,0.03857887809840108,0.029608958758220803,0.06008105188837289,0.054412200556543985,0.08186687384380538,0.06614331531461891,0.14576645937827457,0.06146513644317275,0.04726160224023699,0.01868770628907837,0.06610584774110738,0.03994521933529778,0.07841959788760673,0.04493709644654045,0.03398672097903268,0.04083485896390091,0.07016125149558296,0.0761588051199248,0.02673405657286291,0.032119293266392374,0.057139435478266574,0.018452544942369375,0.05757286058564827,0.06265302103738354,0.04029345922819911,0.07219283590789802,0.025701705736222498,0.05295518817485983,0.058456388958443024,0.08265952513703685,0.039458258401974214,0.02977104345086287
